Time_s,Net_Produce_MW
24944400,-20.403523
24945300,-20.49531
24946200,-20.489003
24947100,-20.66787
24948000,-24.793949
24948900,-24.893639
24949800,-20.818423
24950700,-21.01269
24951600,-14.818488
24952500,-14.907545
24953400,-14.901426
24954300,-15.074973
24955200,4.267397
24956100,4.212695
24957000,4.216454
24957900,0.0414880000000011
24958800,12.389268
24959700,12.356508
24960600,12.358759
24961500,12.294919
24962400,20.897929
24963300,24.757401
24964200,33.098231
24965100,37.557892
24966000,45.062378
24966900,45.056906
24967800,45.057282
24968700,45.046617
24969600,60.47167
24970500,55.103163
24971400,55.103539
24972300,49.958017
24973200,45.291403
24974100,45.286343
24975000,40.593312
24975900,40.58345
24976800,35.98573
24977700,35.980432
24978600,35.980796
24979500,35.97047
24980400,35.985356
24981300,35.980056
24982200,40.460501
24983100,40.450175
24984000,40.45647
24984900,40.451155
24985800,40.45152
24986700,35.961081
24987600,33.22664
24988500,28.944631
24989400,24.87697
24990300,20.987017
24991200,0.255721999999999
24992100,-3.273293
24993000,-3.270475
24993900,-6.654868
24994800,-34.559995
24995700,-34.651454
24996600,-34.645169
24997500,-34.823396
24998400,-39.777951
24999300,-39.878803
25000200,-36.56741
25001100,-36.76394
25002000,-31.723088
25002900,-31.821667
25003800,-28.138399
25004700,-28.330501
25005600,-7.839009
25006500,-7.90818
25007400,-3.835061
25008300,-3.969855
25009200,10.116261
25010100,10.064397
25011000,10.067961
25011900,9.966893
25012800,15.647952
25013700,11.334301
25014600,7.268814
25015500,3.317201
25016400,-1.091751
25017300,-4.623192
25018200,-4.620207
25019100,-8.009326
25020000,-10.108174
25020900,-13.102266
25021800,-15.883012
25022700,-15.964505
25023600,-23.132708
25024500,-25.644123
25025400,-25.640672
25026300,-28.04596
25027200,-38.828676
25028100,-38.898568
25029000,-36.586346
25029900,-36.722545
25030800,-47.403669
25031700,-47.493149
25032600,-47.487
25033500,-47.661371
25034400,-51.683745
25035300,-51.780929
25036200,-49.313059
25037100,-49.502443
25038000,-43.463927
25038900,-40.930821
25039800,-38.141235
25040700,-35.358147
25041600,-13.376043
25042500,-13.42937
25043400,-13.425706
25044300,-10.225163
25045200,1.812266
25046100,1.780329
25047000,1.782523
25047900,-1.584175
25048800,10.575288
25049700,7.439185
25050600,7.439887
25051500,4.467708
25052400,4.424541
25053300,4.419205
25054200,4.419572
25055100,4.409175
25056000,-0.849803
25056900,-0.855487
25057800,-0.855096
25058700,1.595022
25059600,1.849439
25060500,4.46411
25061400,7.248091
25062300,10.190124
25063200,16.498326
25064100,16.492825
25065000,16.493203
25065900,19.97048
25066800,19.985935
25067700,19.980433
25068600,19.980811
25069500,19.970089
25070400,19.976625
25071300,23.6476
25072200,23.647979
25073100,27.507174
25074000,28.736266
25074900,32.997351
25075800,37.478165
25076700,42.150774
25077600,34.488618
25078500,45.405238
25079400,57.319772
25080300,70.14047
25081200,55.100974
25082100,62.373051
25083000,70.019441
25083900,77.752029
25084800,80.807918
25085700,89.191297
25086600,107.057638
25087500,125.92306
25088400,137.53647
25089300,158.393516
25090200,180.669503
25091100,204.088224
25092000,233.674459
25092900,246.282282
25093800,246.287218
25094700,246.147255
25095600,269.374687
25096500,256.284039
25097400,243.608093
25098300,231.175694
25099200,225.094326
25100100,202.112202
25101000,191.146888
25101900,170.10269
25102800,159.341128
25103700,140.226534
25104600,122.370487
25105500,105.594097
25106400,98.742864
25107300,76.593355
25108200,56.856369
25109100,44.860144
25110000,24.043429
25110900,5.63444
25111800,-12.769247
25112700,-24.352575
25113600,-40.31729
25114500,-40.389862
25115400,-40.384875
25116300,-40.526295
25117200,-51.616912
25118100,-51.709822
25119000,-51.703438
25119900,-51.884494
25120800,-56.061078
25121700,-56.161988
25122600,-56.155054
25123500,-56.351699
25124400,-50.081678
25125300,-50.171826
25126200,-50.165631
25127100,-50.341302
25128000,-30.762176
25128900,-30.817548
25129800,-30.813744
25130700,-30.921648
25131600,-18.422728
25132500,-18.455889
25133400,-18.453611
25134300,-18.518232
25135200,-5.892599
25136100,-5.903206
25137000,-5.902477
25137900,-5.923146
25138800,-3.07763
25139700,-3.08317
25140600,-3.082789
25141500,-3.093585
25142400,13.410859
25143300,10.27986
25144200,10.280211
25145100,10.270251
25146000,10.499062
25146900,10.494336
25147800,10.494661
25148700,10.485452
25149600,10.375597
25150500,10.370649
25151400,13.496877
25152300,16.791698
25153200,20.293596
25154100,20.288647
25155000,23.965481
25155900,23.955838
25156800,27.831667
25157700,27.826703
25158600,31.89541
25159500,31.885737
25160400,33.60397
25161300,33.594385
25162200,33.595043
25163100,38.056445
25164000,22.130109
25164900,22.091806
25165800,26.787817
25166700,26.713176
25167600,0.654449
25168500,0.569041999999996
25169400,0.574909999999996
25170300,0.408476
25171200,-4.21825
25172100,0.599207999999997
25173000,0.60568
25173900,5.55701
25174800,7.007116
25175700,6.915059
25176600,12.284419
25177500,12.105028
25178400,27.626771
25179300,27.562177
25180200,27.566616
25181100,27.44074
25182000,31.24269
25182900,26.059402
25183800,26.06273
25184700,21.056713
25185600,21.668493
25186500,17.149278
25187400,12.880223
25188300,8.735597
25189200,8.051604
25190100,0.464592
25191000,-3.020619
25191900,-9.530025
25192800,-11.523214
25193700,-19.427004
25194600,-21.731739
25195500,-21.80784
25196400,-26.055171
25197300,-26.102071
25198200,-26.098848
25199100,-26.190242
25200000,-36.259497
25200900,-36.324764
25201800,-36.320279
25202700,-36.447466
25203600,-46.421851
25204500,-46.505411
25205400,-46.499669
25206300,-46.662502
25207200,-50.418727
25208100,-50.509481
25209000,-50.503245
25209900,-50.680099
25210800,-45.041134
25211700,-45.122208
25212600,-45.116637
25213500,-45.274627
25214400,-27.666071
25215300,-27.715871
25216200,-27.712449
25217100,-27.809493
25218000,-16.568545
25218900,-16.598369
25219800,-16.59632
25220700,-16.654437
25221600,-5.299529
25222500,-5.309069
25223400,-5.308413
25224300,-5.327002
25225200,-2.767877
25226100,-2.77286
25227000,-2.772517
25227900,-2.782226
25228800,-2.506182
25229700,-2.510693
25230600,-2.510383
25231500,-2.519174
25232400,-2.317219
25233300,-2.32139
25234200,-2.321104
25235100,-2.329232
25236000,-2.426193
25236900,-2.43056
25237800,-2.43026
25238700,-2.438771
25239600,-2.426502
25240500,-2.43087
25241400,-2.430569
25242300,-2.439081
25243200,-2.433892
25244100,-2.438273
25245000,-2.437972
25245900,-2.44651
25246800,-4.700306
25247700,-4.708767
25248600,-4.708185
25249500,-4.724673
25250400,-18.781678
25251300,-18.815485
25252200,-18.813162
25253100,-18.879042
25254000,-41.879165
25254900,-41.954548
25255800,-41.949368
25256700,-42.096267
25257600,-46.179938
25258500,-46.263063
25259400,-46.257351
25260300,-46.419336
25261200,-45.139434
25262100,-45.220685
25263000,-45.215102
25263900,-45.373437
25264800,-31.673536
25265700,-31.730548
25266600,-31.726631
25267500,-31.837732
25268400,-23.748474
25269300,-23.791222
25270200,-23.788284
25271100,-23.871587
25272000,-16.881693
25272900,-11.835116
25273800,-6.09685
25274700,-3.038271
25275600,3.150479
25276500,10.661117
25277400,14.731943
25278300,23.413992
25279200,33.865521
25280100,28.919416
25281000,24.228405
25281900,19.681156
25282800,11.660605
25283700,3.680894
25284600,-3.480753
25285500,-6.865883
25286400,-21.831435
25287300,-24.672662
25288200,-27.288628
25289100,-32.169499
25290000,-40.973155
25290900,-41.046907
25291800,-41.041839
25292700,-41.18556
25293600,-44.500904
25294500,-44.581006
25295400,-44.575502
25296300,-44.731597
25297200,-39.754497
25298100,-39.826056
25299000,-39.821139
25299900,-39.960585
25300800,-24.418807
25301700,-24.462761
25302600,-22.152322
25303500,-14.373238
25304400,4.930944
25305300,12.069113
25306200,20.009238
25307100,28.709767
25308000,48.336925
25308900,58.826395
25309800,70.257423
25310700,82.643705
25311600,98.317071
25312500,98.312674
25313400,98.312976
25314300,98.304407
25315200,112.873379
25316100,98.402922
25317000,84.988598
25317900,72.577656
25318800,61.336811
25319700,55.969861
25320600,55.97013
25321500,50.827643
25322400,45.824974
25323300,45.820874
25324200,41.127777
25325100,36.639706
25326000,36.651224
25326900,20.76057
25327800,10.842503
25328700,2.478694
25329600,-2.285047
25330500,-2.28916
25331400,-2.288878
25332300,-2.296893
25333200,-4.412858
25334100,-4.420801
25335000,-4.420255
25335900,-4.435734
25336800,-17.63308
25337700,-15.357401
25338600,-10.274102
25339500,-1.474173
25340400,-16.275257
25341300,-8.799585
25342200,-0.454611999999997
25343100,8.580932
25344000,14.793491
25344900,20.078485
25345800,31.514296
25346700,43.764906
25347600,51.544873
25348500,65.404048
25349400,80.416197
25350300,88.185193
25351200,117.735762
25352100,109.19414
25353000,100.997426
25353900,92.975472
25354800,92.930164
25355700,92.890031
25356600,92.892788
25357500,85.447538
25358400,89.843655
25359300,89.811227
25360200,82.714275
25361100,82.651082
25362000,82.084291
25362900,75.214396
25363800,62.313014
25364700,56.170172
25365600,45.534467
25366500,30.092579
25367400,16.649599
25368300,4.971728
25369200,-8.466169
25370100,-16.86085
25371000,-21.626792
25371900,-21.702525
25372800,-30.046406
25373700,-30.100489
25374600,-30.096773
25375500,-30.202167
25376400,-38.467433
25377300,-38.536675
25378200,-38.531917
25379100,-38.666849
25380000,-41.779442
25380900,-41.854645
25381800,-41.849478
25382700,-41.996027
25383600,-37.323303
25384500,-37.390485
25385400,-37.385869
25386300,-37.516787
25387200,-22.92547
25388100,-22.966736
25389000,-22.963901
25389900,-23.044316
25390800,-13.729513
25391700,-13.754226
25392600,-13.752528
25393500,-13.800687
25394400,-4.391451
25395300,-4.399356
25396200,-4.398813
25397100,-4.414217
25398000,-2.2936
25398900,-2.297728
25399800,-2.297444
25400700,-2.30549
25401600,-3.11053
25402500,-3.116129
25403400,-3.115744
25404300,-3.126655
25405200,-2.876001
25406100,-2.881178
25407000,-2.880822
25407900,-2.89091
25408800,-3.011253
25409700,-3.016673
25410600,-3.016301
25411500,-3.026863
25412400,-3.011636
25413300,-3.017057
25414200,-3.016684
25415100,-3.027248
25416000,-3.020808
25416900,-3.026246
25417800,-3.025872
25418700,-3.036468
25419600,-5.833752
25420500,-5.844253
25421400,-5.843531
25422300,-5.863994
25423200,-23.310749
25424100,-23.352708
25425000,-23.349825
25425900,-23.431592
25426800,-51.978033
25427700,-52.071594
25428600,-52.065165
25429500,-52.247488
25430400,-57.315908
25431300,-57.419077
25432200,-57.411988
25433100,-57.613035
25434000,-56.024494
25434900,-56.125338
25435800,-56.118409
25436700,-56.314925
25437600,-39.311388
25438500,-39.382148
25439400,-39.377286
25440300,-39.515178
25441200,-29.475253
25442100,-29.528309
25443000,-29.524663
25443900,-29.628053
25444800,-23.816433
25445700,-23.859303
25446600,-23.856357
25447500,-23.939898
25448400,-24.689189
25449300,-24.73363
25450200,-24.730576
25451100,-24.817178
25452000,-23.766535
25452900,-23.809315
25453800,-23.806375
25454700,-23.889741
25455600,-28.542546
25456500,-28.593923
25457400,-28.590393
25458300,-28.690511
25459200,-39.721035
25460100,-39.792533
25461000,-39.78762
25461900,-39.926949
25462800,-50.853545
25463700,-50.945082
25464600,-50.938792
25465500,-51.117171
25466400,-55.231986
25467300,-55.331404
25468200,-55.324573
25469100,-55.51831
25470000,-49.341017
25470900,-49.429831
25471800,-49.423728
25472700,-49.596801
25473600,-30.307232
25474500,-30.361786
25475400,-30.358037
25476300,-30.464345
25477200,-18.150273
25478100,-18.182944
25479000,-18.180699
25479900,-18.244364
25480800,-5.805453
25481700,-5.815903
25482600,-5.815185
25483500,-5.835548
25484400,-3.032115
25485300,-3.037573
25486200,-3.037198
25487100,-3.047833
25488000,-3.120713
25488900,-3.126331
25489800,-3.125945
25490700,-3.136891
25491600,-2.885416
25492500,-2.89061
25493400,-2.890253
25494300,-2.900374
25495200,-3.021111
25496100,-3.026549
25497000,-3.026175
25497900,-3.036772
25498800,-3.021495
25499700,-3.026934
25500600,-3.02656
25501500,-3.037159
25502400,-3.030698
25503300,-3.036153
25504200,-3.035778
25505100,-3.046409
25506000,-5.852851
25506900,-5.863386
25507800,-5.862662
25508700,-5.883192
25509600,-23.387063
25510500,-23.42916
25511400,-21.118848
25512300,-16.119765
25513200,-41.976041
25514100,-42.069908
25515000,-39.111185
25515900,-39.294105
25516800,-44.379118
25517700,-38.052274
25518600,-34.557164
25519500,-31.082374
25520400,-25.618682
25521300,-25.719857
25522200,-21.644539
25523100,-21.841699
25524000,-4.782496
25524900,-4.853488
25525800,-4.84861
25526700,-4.986953
25527600,5.08584
25528500,0.964245000000002
25529400,-2.902047
25530300,-3.005776
25531200,-0.851624000000001
25532100,-0.894634
25533000,-4.379677
25533900,-7.767954
25534800,-11.645586
25535700,-11.690172
25536600,-11.687109
25537500,-14.726267
25538400,-13.672184
25539300,-16.498724
25540200,-19.1157
25541100,-21.660531
25542000,-28.635988
25542900,-28.687533
25543800,-28.683992
25544700,-28.784438
25545600,-39.851073
25546500,-39.922805
25547400,-39.917876
25548300,-40.057661
25549200,-51.020029
25550100,-51.111865
25551000,-51.105555
25551900,-51.284517
25552800,-55.412804
25553700,-55.512547
25554600,-55.505694
25555500,-55.700064
25556400,-49.502549
25557300,-49.591653
25558200,-49.585531
25559100,-49.75917
25560000,-30.406452
25560900,-30.461183
25561800,-30.457423
25562700,-30.564079
25563600,-18.209693
25564500,-18.242471
25565400,-18.240218
25566300,-18.304092
25567200,-5.824459
25568100,-5.834943
25569000,-5.834222
25569900,-5.854653
25570800,-3.042041
25571700,-3.047517
25572600,-3.047141
25573500,-3.057811
25574400,-3.042277
25575300,-3.047753
25576200,-3.047377
25577100,-3.058048
25578000,-2.812894
25578900,-2.817957
25579800,-2.817609
25580700,-2.827476
25581600,-2.945178
25582500,-2.950479
25583400,-2.950115
25584300,-2.960446
25585200,-2.945553
25586100,-2.950855
25587000,-2.95049
25587900,-2.960822
25588800,-2.954524
25589700,-2.959842
25590600,-2.959477
25591500,-2.96984
25592400,-5.705744
25593300,-5.716015
25594200,-5.715309
25595100,-5.735323
25596000,-22.799249
25596900,-22.840288
25597800,-22.837468
25598700,-22.917441
25599600,-50.837498
25600500,-48.621587
25601400,-46.154106
25602300,-40.928884
25603200,-39.807929
25604100,-36.604371
25605000,-33.109439
25605900,-29.62958
25606800,-24.205946
25607700,-15.964467
25608600,-6.78423
25609500,-2.06479700000001
25610400,25.063528
25611300,30.590495
25612200,42.506858
25613100,48.697347
25614000,65.095307
25614900,65.043415
25615800,65.046981
25616700,64.945859
25617600,77.466235
25618500,70.588028
25619400,57.687217
25620300,51.528176
25621200,44.961052
25622100,44.917586
25623000,44.920573
25623900,39.239696
25624800,40.267286
25625700,29.727554
25626600,20.125413
25627500,15.563796
25628400,2.672975
25629300,-8.411716
25630200,-17.790887
25631100,-23.292354
25632000,-38.849451
25632900,-38.91938
25633800,-38.914575
25634700,-39.050847
25635600,-49.737685
25636500,-49.827213
25637400,-49.821061
25638300,-49.995526
25639200,-54.020051
25640100,-54.117288
25641000,-54.110606
25641900,-54.300092
25642800,-48.258345
25643700,-48.345211
25644600,-46.031823
25645500,-43.739905
25646400,-24.8736
25647300,-24.926956
25648200,-24.92329
25649100,-25.027265
25650000,-12.983396
25650900,-13.01535
25651800,-13.013154
25652700,-10.455498
25653600,1.710471
25654500,-0.919674
25655400,-3.380165
25656300,-5.707501
25657200,-2.965582
25658100,-2.97092
25659000,-2.970553
25659900,-2.980956
25660800,-3.158912
25661700,-3.164598
25662600,-3.164207
25663500,-3.175288
25664400,-2.920734
25665300,-2.925992
25666200,-2.925631
25667100,-2.935876
25668000,-3.05809
25668900,-3.063595
25669800,-3.063216
25670700,-3.073943
25671600,-3.058479
25672500,-3.063984
25673400,-3.063606
25674300,-3.074334
25675200,-3.067794
25676100,-3.073317
25677000,-3.072937
25677900,-3.083698
25678800,-5.924491
25679700,-5.935155
25680600,-5.934423
25681500,-5.955204
25682400,-23.673327
25683300,-23.715939
25684200,-23.713011
25685100,-23.79605
25686000,-50.479088
25686900,-48.112911
25687800,-42.702837
25688700,-39.935723
25689600,-41.95709
25690500,-35.269403
25691400,-31.585709
25692300,-27.919933
25693200,-22.238317
25694100,-18.068986
25695000,-13.581868
25695900,-9.088062
25696800,13.091587
25697700,13.019726
25698600,18.15952
25699500,18.019483
25700400,33.578605
25701300,33.524724
25702200,33.528426
25703100,33.423428
25704000,39.325443
25704900,33.918872
25705800,33.921864
25706700,28.702168
25707600,27.941222
25708500,22.984453
25709400,18.294175
25710300,13.726145
25711200,10.521386
25712100,2.539625
25713000,-7.926345
25713900,-16.872788
25714800,-28.986501
25715700,-29.038677
25716600,-29.035092
25717500,-29.136768
25718400,-40.338861
25719300,-40.411472
25720200,-40.406482
25721100,-40.547979
25722000,-51.644529
25722900,-51.737489
25723800,-51.731101
25724700,-51.912254
25725600,-56.091073
25726500,-56.192037
25727400,-56.185099
25728300,-56.381849
25729200,-50.108474
25730100,-50.19867
25731000,-47.885053
25731900,-48.060818
25732800,-26.010023
25733700,-28.526618
25734600,-28.522811
25735500,-28.630773
25736400,-16.125166
25737300,-16.158345
25738200,-16.156065
25739100,-16.220721
25740000,-3.588333
25740900,-3.598945
25741800,-3.598216
25742700,-3.618896
25743600,-0.771858
25744500,-0.7774
25745400,-0.77702
25746300,-0.787821
25747200,-2.840978
25748100,-2.846092
25749000,-2.845741
25749900,-2.855706
25750800,-2.626773
25751700,-2.631501
25752600,-2.631176
25753500,-2.64039
25754400,-2.750304
25755300,-2.755255
25756200,-2.754914
25757100,-2.764562
25758000,-2.750654
25758900,-2.755605
25759800,-2.755265
25760700,-2.764913
25761600,-2.759032
25762500,-2.763998
25763400,-2.763657
25764300,-2.773335
25765200,-5.328212
25766100,-5.337803
25767000,-5.337144
25767900,-5.355834
25768800,-21.29069
25769700,-16.560401
25770600,-11.154223
25771500,-5.150743
25772400,-24.430952
25773300,-20.839911
25774200,-20.834039
25775100,-17.130612
25776000,-21.759814
25776900,-13.513933
25777800,-9.027377
25778700,-4.517622
25779600,6.979753
25780500,12.250681
25781400,17.853185
25782300,23.507972
25783200,45.115354
25784100,51.37608
25785000,51.380521
25785900,57.832916
25786800,67.002803
25787700,73.790623
25788600,73.793953
25789500,73.699522
25790400,79.00752
25791300,78.968365
25792200,72.134778
25793100,65.480139
25794000,64.79578
25794900,52.352501
25795800,46.521017
25796700,35.48271
25797600,31.307451
25798500,21.663363
25799400,17.185966
25800300,8.769715
25801200,0.650161000000001
25802100,-3.073257
25803000,-9.862494
25803900,-13.079824
25804800,-26.10674
25805700,-23.219769
25806600,-23.215282
25807500,-20.216649
25808400,-30.19637
25809300,-26.975512
25810200,-23.481769
25811100,-19.968196
25812000,-19.85648
25812900,-19.947283
25813800,-19.941044
25814700,-20.117991
25815600,-10.407643
25816500,-10.488761
25817400,-10.483187
25818300,-14.709628
25819200,2.908349
25820100,2.858523
25821000,2.861947
25821900,2.764851
25822800,14.011813
25823700,13.981973
25824600,10.114074
25825500,10.055925
25826400,21.416908
25827300,21.407364
25828200,17.731526
25829100,17.712927
25830000,20.273421
25830900,20.268436
25831800,20.268778
25832700,20.259064
25833600,20.535256
25834500,20.530743
25835400,17.043055
25836300,17.034259
25837200,17.236322
25838100,13.927686
25839000,13.927972
25839900,10.793952
25840800,10.696939
25841700,7.740296
25842600,7.740597
25843500,7.732082
25844400,4.960737
25845300,2.336442
25846200,-0.124451
25847100,-2.440386
25848000,-2.435194
25848900,-2.439578
25849800,-2.439277
25850700,-2.447819
25851600,-4.702821
25852500,-4.711286
25853400,-4.710704
25854300,-4.727201
25855200,-18.791727
25856100,-18.825552
25857000,-18.823228
25857900,-18.889143
25858800,-41.901572
25859700,-41.976995
25860600,-41.971812
25861500,-42.11879
25862400,-46.204646
25863300,-46.287815
25864200,-46.2821
25865100,-46.444172
25866000,-45.163585
25866900,-45.24488
25867800,-45.239294
25868700,-45.397714
25869600,-31.690482
25870500,-31.747525
25871400,-31.743606
25872300,-31.854766
25873200,-23.761181
25874100,-23.803951
25875000,-23.801012
25875900,-23.884359
25876800,-19.199379
25877700,-19.233938
25878600,-19.231564
25879500,-19.298909
25880400,-19.902943
25881300,-19.938768
25882200,-19.936307
25883100,-20.00612
25884000,-19.159154
25884900,-19.193641
25885800,-19.191271
25886700,-19.258476
25887600,-23.009288
25888500,-23.050705
25889400,-23.047859
25890300,-23.128569
25891200,-32.020715
25892100,-32.078353
25893000,-32.074392
25893900,-32.186711
25894800,-40.995077
25895700,-41.068869
25896600,-41.063798
25897500,-41.207596
25898400,-44.524714
25899300,-44.604858
25900200,-44.599351
25901100,-44.75553
25902000,-39.775767
25902900,-39.847364
25903800,-39.842444
25904700,-39.981965
25905600,-24.431872
25906500,-24.47585
25907400,-24.472828
25908300,-24.558527
25909200,-14.631661
25910100,-14.657998
25911000,-14.656189
25911900,-14.707512
25912800,-4.680008
25913700,-4.688432
25914600,-4.687853
25915500,-4.704269
25916400,-2.444309
25917300,-2.448709
25918200,-2.448406
25919100,-2.45698
25920000,-2.354175
25920900,-2.358412
25921800,-2.358121
25922700,-2.366379
25923600,-2.176673
25924500,-2.180591
25925400,-2.180322
25926300,-2.187957
25927200,-2.279037
25928100,-2.28314
25929000,-2.282858
25929900,-2.290852
25930800,-2.279327
25931700,-2.28343
25932600,-2.283148
25933500,-2.291144
25934400,-2.28627
25935300,-2.290385
25936200,-2.290102
25937100,-2.298122
25938000,-4.415219
25938900,-4.423166
25939800,-4.42262
25940700,-4.438108
25941600,-17.642515
25942500,-17.674271
25943400,-17.672089
25944300,-17.733974
25945200,-39.339072
25946100,-39.409883
25947000,-39.405017
25947900,-39.543007
25948800,-43.378992
25949700,-43.457074
25950600,-43.451709
25951500,-43.603869
25952400,-42.401597
25953300,-42.47792
25954200,-42.472675
25955100,-40.313988
25956000,-24.983832
25956900,-22.417462
25957800,-22.413782
25958700,-22.518144
25959600,-12.135904
25960500,-12.176058
25961400,-12.173299
25962300,-12.251549
25963200,-7.85308
25964100,-7.885526
25965000,-10.666916
25965900,-10.730143
25966800,-11.297237
25967700,-13.950797
25968600,-16.409679
25969500,-18.782642
25970400,-17.987472
25971300,-18.01985
25972200,-18.017625
25973100,-18.080719
25974000,-21.602151
25974900,-21.641035
25975800,-21.638363
25976700,-21.714136
25977600,-30.062482
25978500,-30.116594
25979400,-30.112876
25980300,-30.218326
25981200,-38.488015
25982100,-38.557293
25983000,-38.552533
25983900,-38.687537
25984800,-41.801795
25985700,-41.877039
25986600,-41.871869
25987500,-42.018496
25988400,-37.343272
25989300,-37.41049
25990200,-37.405871
25991100,-37.53686
25992000,-22.937736
25992900,-22.979024
25993800,-22.976187
25994700,-23.056646
25995600,-13.736859
25996500,-13.761585
25997400,-13.759886
25998300,-13.808071
25999200,-4.393801
26000100,-4.40171
26001000,-4.401166
26001900,-4.416578
26002800,-2.294827
26003700,-2.298957
26004600,-2.298674
26005500,-2.306723
26006400,-3.193243
26007300,-3.198991
26008200,-3.198596
26009100,-3.209797
26010000,-2.952477
26010900,-2.957792
26011800,-2.957427
26012700,-2.967783
26013600,-3.091326
26014500,-3.09689
26015400,-3.096508
26016300,-3.107351
26017200,-0.7843
26018100,-3.097284
26019000,-3.096902
26019900,-3.107747
26020800,-3.101136
26021700,-3.106718
26022600,-3.106334
26023500,-3.117212
26024400,-5.988879
26025300,-5.999659
26026200,-5.998918
26027100,-6.019926
26028000,-23.930611
26028900,-23.973686
26029800,-21.663308
26030700,-19.286056
26031600,-45.971659
26032500,-46.067707
26033400,-43.277488
26034300,-43.464659
26035200,-48.667855
26036100,-42.695606
26037000,-39.383866
26037900,-36.10226
26038800,-30.794984
26039700,-27.02856
26040600,-22.95308
26041500,-23.154822
26042400,-1.427395
26043300,-1.500037
26044200,-1.495046
26045100,-1.636605
26046000,8.670295
26046900,8.615829
26047800,8.619571
26048700,4.241688
26049600,10.207846
26050500,10.163837
26051400,6.098495
26052300,6.012733
26053200,1.373567
26054100,1.327944
26055000,-2.345415
26055900,-5.922318
26056800,-4.843736
26057700,-14.270278
26058600,-19.670805
26059500,-24.525
26060400,-29.301529
26061300,-29.354272
26062200,-29.350648
26063100,-29.453429
26064000,-40.777268
26064900,-40.850668
26065800,-40.845624
26066700,-40.988658
26067600,-52.205806
26068500,-52.299777
26069400,-52.29332
26070300,-52.476442
26071200,-56.700676
26072100,-56.802737
26073000,-56.795724
26073900,-56.994613
26074800,-50.653058
26075700,-50.744234
26076600,-50.737969
26077500,-50.915644
26078400,-31.113141
26079300,-31.169144
26080200,-31.165296
26081100,-31.274431
26082000,-18.632912
26082900,-18.666451
26083800,-18.664147
26084700,-18.729505
26085600,-5.959827
26086500,-5.970555
26087400,-5.969818
26088300,-5.990723
26089200,-3.112743
26090100,-3.118346
26091000,-3.117961
26091900,-3.128879
26092800,-3.203697
26093700,-3.209464
26094600,-3.209068
26095500,-3.220305
26096400,-2.962143
26097300,-2.967475
26098200,-2.967109
26099100,-2.977499
26100000,-3.101446
26100900,-3.107029
26101800,-3.106645
26102700,-3.117524
26103600,-3.101841
26104500,-3.107424
26105400,-3.10704
26106300,-3.117921
26107200,-3.111288
26108100,-3.116888
26109000,-3.116504
26109900,-3.127417
26110800,-6.008485
26111700,-6.019301
26112600,-6.018558
26113500,-6.039634
26114400,-21.701536
26115300,-19.283559
26116200,-13.877045
26117100,-11.008987
26118000,-33.980104
26118900,-34.076467
26119800,-30.581848
26120700,-30.769632
26121600,-32.313368
26122500,-28.549677
26123400,-28.542376
26124300,-24.681078
26125200,-18.773213
26126100,-18.877078
26127000,-14.38986
26127900,-14.592262
26128800,7.613946
26129700,7.541066
26130600,7.546074
26131500,7.404051
26132400,17.744694
26133300,17.690049
26134200,17.693804
26135100,17.587317
26136000,18.879628
26136900,18.835475
26137800,14.358428
26138700,14.272385
26139600,9.228906
26140500,5.114769
26141400,1.247964
26142300,-2.517726
26143200,-4.923612
26144100,-11.398024
26145000,-14.347269
26145900,-19.836677
26146800,-29.397456
26147700,-29.450372
26148600,-29.446736
26149500,-29.549853
26150400,-40.910764
26151300,-40.984404
26152200,-40.979344
26153100,-41.122846
26154000,-52.376717
26154900,-52.470995
26155800,-52.464517
26156700,-52.648238
26157600,-56.886301
26158500,-56.988697
26159400,-56.981661
26160300,-57.181201
26161200,-50.818885
26162100,-50.910359
26163000,-50.904074
26163900,-51.082331
26164800,-31.214998
26165700,-31.271185
26166600,-31.267324
26167500,-31.376817
26168400,-18.693912
26169300,-18.727561
26170200,-18.725249
26171100,-18.790822
26172000,-5.979338
26172900,-5.990101
26173800,-5.989362
26174700,-6.010335
26175600,-3.122933
26176500,-3.128554
26177400,-3.128168
26178300,-3.139122
26179200,-3.123175
26180100,-3.128797
26181000,-3.12841
26181900,-3.139366
26182800,-2.887692
26183700,-2.89289
26184600,-2.892533
26185500,-2.902662
26186400,-3.023494
26187300,-3.028936
26188200,-3.028562
26189100,-3.039168
26190000,-3.023879
26190900,-3.029322
26191800,-3.028948
26192700,-3.039554
26193600,-3.033089
26194500,-3.038548
26195400,-3.038173
26196300,-3.048812
26197200,-5.857467
26198100,-5.868011
26199000,-5.867286
26199900,-5.887833
26200800,-23.405511
26201700,-21.140222
26202600,-16.056209
26203500,-10.402415
26204400,-32.634552
26205300,-32.728493
26206200,-29.23404
26207100,-29.417104
26208000,-30.829634
26208900,-27.063273
26209800,-22.987789
26210700,-18.917908
26211600,-12.842829
26212500,-12.944083
26213400,-8.243746
26214300,-8.441062
26215200,8.631598
26216100,8.560549
26217000,3.872052
26217900,3.7336
26218800,13.814339
26219700,9.280987
26220600,5.012903
26221500,0.840727000000001
26222400,6.675972
26223300,2.762978
26224200,-0.910558000000002
26225100,-4.482436
26226000,-8.539237
26226900,-11.709746
26227800,-17.442573
26228700,-20.149452
26229600,-23.86315
26230500,-23.906103
26231400,-23.903152
26232300,-23.986856
